nomor_pendaftaran,JK,bidikmisi,Sekolah,Kabupaten,Provinsi,Pilihan 1,Pilihan 2,Ranking Sekolah,Nilai Mapel UN,Lulus pada Prodi,Lulus Pilihan,X1,X2,X3,X4,X5,X6,X7,X8,X9,XT,IP Sem 1,IP Sem 2,Predikat Semester 1,Predikat Semester 2
4180398433,P,,SMAN 4 TAMBUN SELATAN,Kab Bekasi,Jawa Barat,KESEHATAN MASYARAKAT,PENDIDIKAN BIOLOGI,296,81.6451612903225,,,10.243749999999999,10.205645161290313,1.0,0,10.205645161290313,10.205645161290313,10.205645161290313,10.205645161290313,7.5,69.77197580645156,,,,
4180399057,L,,MAN CIPASUNG,Kab Tasikmalaya,Jawa Barat,TEKNIK INFORMATIKA,PENDIDIKAN BIOLOGI,204,83.0542635658914,,,10.526041666666666,10.381782945736425,1.0,0,10.381782945736425,10.381782945736425,10.381782945736425,10.381782945736425,10.625,74.05995639534879,,,,
4180499341,L,,SMAN 2 SINGAPARNA,Kab Tasikmalaya,Jawa Barat,PENDIDIKAN SEJARAH,PENDIDIKAN GEOGRAFI,44,84.3965517241379,PENDIDIKAN SEJARAH,pil_1,10.633333333333333,10.549568965517237,1.0,0,10.549568965517237,10.549568965517237,10.549568965517237,10.549568965517237,10.625,75.00617816091952,,,,
4180400025,P,,SMAN 11 KOTA TANGERANG SELATAN,Kota Tangerang Selatan,Banten,MANAJEMEN,EKONOMI PEMBANGUNAN,144,80.7768595041322,,,10.172916666666666,10.097107438016526,1.0,0,10.097107438016526,10.097107438016526,10.097107438016526,10.097107438016526,7.5,69.15845385674929,,,,
4180400031,L,Bidik Misi,SMAS KHZ MUSTOFA SUKAMANAH,Kab Tasikmalaya,Jawa Barat,MANAJEMEN,AKUNTANSI,76,83.574074074074,,,10.495833333333334,10.44675925925925,1.0,0,10.44675925925925,10.44675925925925,10.44675925925925,10.44675925925925,10.625,74.35462962962958,,,,
4180400200,P,Bidik Misi,SMAN 16 GARUT,Kab Garut,Jawa Barat,AGROTEKNOLOGI ,,190,83.3846153846153,,,10.457532051282051,10.423076923076913,1.0,0,10.423076923076913,10.423076923076913,10.423076923076913,10.423076923076913,9.375,72.94791666666661,,,,
4180400283,L,Bidik Misi,SMAN 1 CISAYONG,Kab Tasikmalaya,Jawa Barat,"PENDIDIKAN JASMANI, KESEHATAN DAN REKREASI ",,40,82.296,,,10.379166666666666,10.287,1.025,0,10.287,10.287,10.287,10.287,7.5,70.33916666666667,,,,
4180400431,L,Bidik Misi,SMK AL KHOERIYAH,Kota Tasikmalaya,Jawa Barat,TEKNIK INFORMATIKA,PENDIDIKAN MATEMATIKA,29,84.2522049387116,,,10.379166666666666,10.53152561733895,1.0,0,10.53152561733895,10.53152561733895,10.53152561733895,10.53152561733895,11.25,75.28679475336142,,,,
4180020641,P,,SMAN 6 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,TEKNIK ELEKTRO,TEKNIK INFORMATIKA,268,82.4423076923076,TEKNIK ELEKTRO,pil_1,10.570512820512821,10.30528846153845,1.0,0,10.30528846153845,10.30528846153845,10.30528846153845,10.30528846153845,11.25,74.34695512820508,,,,
4180400829,P,Bidik Misi,SMAS KHZ MUSTOFA SUKAMANAH,Kab Tasikmalaya,Jawa Barat,PENDIDIKAN FISIKA,PENDIDIKAN MATEMATIKA,76,85.3148148148148,,,10.720833333333333,10.66435185185185,1.0,0,10.66435185185185,10.66435185185185,10.66435185185185,10.66435185185185,10.625,75.66759259259258,,,,
4180400860,P,,SMKS PANCASILA MANONJAYA,Kab Tasikmalaya,Jawa Barat,MANAJEMEN,EKONOMI PEMBANGUNAN,39,80.6128036095074,,,10.720833333333333,10.076600451188424,1.0,0,10.076600451188424,10.076600451188424,10.076600451188424,10.076600451188424,10.625,72.72883558927546,,,,
4180400883,P,,SMKN 1 GARUT,Kab Garut,Jawa Barat,AKUNTANSI,MANAJEMEN,193,87.3298245614035,,,10.720833333333333,10.916228070175437,1.0,0,10.916228070175437,10.916228070175437,10.916228070175437,10.916228070175437,9.375,75.67697368421052,,,,
4180401067,L,Bidik Misi,SMK AL KHOERIYAH,Kota Tasikmalaya,Jawa Barat,TEKNIK INFORMATIKA,TEKNIK ELEKTRO ,29,84.084092879745,,,10.720833333333333,10.510511609968125,1.0,0,10.510511609968125,10.510511609968125,10.510511609968125,10.510511609968125,11.25,75.52339138317396,,,,
4180401356,P,Bidik Misi,SMAN 1 MANONJAYA,Kab Tasikmalaya,Jawa Barat,TEKNIK SIPIL ,PENDIDIKAN FISIKA,209,86.4711538461538,,,10.908482142857142,10.808894230769225,1.025,0,10.808894230769225,10.808894230769225,10.808894230769225,10.808894230769225,10.625,76.60295329670326,,,,
4180025310,L,,SMAN 1 CISAGA,Kab Ciamis,Jawa Barat,TEKNIK ELEKTRO,TEKNIK SIPIL,40,82.7083333333333,TEKNIK ELEKTRO,pil_1,10.412500000000001,10.338541666666663,1.05,0,10.338541666666663,10.338541666666663,10.338541666666663,10.338541666666663,10.0,73.15520833333332,2.71,3.18,,
4180402286,L,,SMKS TELEKOMUNIKASI TELESANDI,Kab Bekasi,Jawa Barat,MANAJEMEN,,126,81.5981308411214,,,10.458333333333334,10.199766355140175,1.0,0,10.199766355140175,10.199766355140175,10.199766355140175,10.199766355140175,7.5,69.95716510903421,,,,
4180402436,P,,SMKN 9 TANGERANG,Kota Tangerang,Banten,KESEHATAN MASYARAKAT,,138,83.8895559210526,,,10.458333333333334,10.486194490131576,1.0,0,10.486194490131576,10.486194490131576,10.486194490131576,10.486194490131576,6.25,70.1393057839912,,,,
4180402513,L,,SMA NEGERI 10 DEPOK,Kota Depok,Jawa Barat,KESEHATAN MASYARAKAT,,113,79.3712121212121,,,10.020833333333334,9.921401515151512,1.0,0,9.921401515151512,9.921401515151512,9.921401515151512,9.921401515151512,7.5,68.12784090909089,,,,
4180402750,P,Bidik Misi,SMA NEGERI 1 PACET,Kab Cianjur,Jawa Barat,PENDIDIKAN MATEMATIKA,,73,83.25,,,10.491666666666667,10.40625,1.0,0,10.40625,10.40625,10.40625,10.40625,7.5,71.02291666666667,,,,
4180403115,L,,SMAN 3 TAMBUN SELATAN,Kab Bekasi,Jawa Barat,AGROTEKNOLOGI ,KESEHATAN MASYARAKAT,244,82.1296296296296,,,10.395833333333332,10.2662037037037,1.05,0,10.2662037037037,10.2662037037037,10.2662037037037,10.2662037037037,7.5,70.27685185185183,,,,
4180403116,P,,SMAN 1 BANTASARI,Kab Cilacap,Jawa Tengah,PENDIDIKAN MATEMATIKA,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,59,81.1367521367521,,,10.058333333333334,10.142094017094012,1.0,0,10.142094017094012,10.142094017094012,10.142094017094012,10.142094017094012,7.5,69.26880341880339,,,,
